time,open,high,low,close,tick_volume,spread,real_volume
2026-03-02 01:45:00+00:00,65741.0,65862.5,65647.2,65766.5,730,2250,0
2026-03-02 02:00:00+00:00,65766.8,66208.4,65742.0,65971.9,1267,2250,0
2026-03-02 02:15:00+00:00,65967.0,66056.0,65792.5,65923.9,1008,2250,0
2026-03-02 02:30:00+00:00,65921.8,66584.5,65917.4,66572.4,920,2250,0
2026-03-02 02:45:00+00:00,66601.0,66781.6,66450.6,66500.0,1450,2250,0
2026-03-02 03:00:00+00:00,66497.0,67066.3,66352.8,66916.4,2089,2250,0
2026-03-02 03:15:00+00:00,66920.5,67002.8,66480.1,66551.1,1382,2250,0
2026-03-02 03:30:00+00:00,66553.4,66688.7,66523.1,66564.4,1074,2250,0
2026-03-02 03:45:00+00:00,66564.4,66653.5,66405.3,66519.4,787,2250,0
2026-03-02 04:00:00+00:00,66522.3,66605.7,65879.9,66085.6,1150,2250,0
2026-03-02 04:15:00+00:00,66088.5,66238.7,66022.3,66187.6,839,2250,0
2026-03-02 04:30:00+00:00,66194.5,66438.7,66151.3,66305.6,709,2250,0
2026-03-02 04:45:00+00:00,66305.6,66387.7,66211.6,66265.1,587,2250,0
2026-03-02 05:00:00+00:00,66268.5,66591.7,66093.2,66484.6,797,2250,0
2026-03-02 05:15:00+00:00,66484.6,66856.3,66452.9,66768.3,967,2250,0
2026-03-02 05:30:00+00:00,66768.3,67031.9,66695.0,66876.4,898,2250,0
2026-03-02 05:45:00+00:00,66878.2,67015.1,66795.2,66812.8,593,2250,0
2026-03-02 06:00:00+00:00,66815.1,66835.3,66668.1,66733.0,466,2250,0
2026-03-02 06:15:00+00:00,66734.25,66940.45,66649.8,66924.4,699,2250,0
2026-03-02 06:30:00+00:00,66919.5,66969.3,66757.8,66809.6,522,2250,0
2026-03-02 06:45:00+00:00,66808.4,66852.4,66623.4,66852.4,506,2250,0
2026-03-02 07:00:00+00:00,66849.7,66888.7,66546.0,66702.6,673,2250,0
2026-03-02 07:15:00+00:00,66702.6,66820.1,66589.4,66665.8,586,2250,0
2026-03-02 07:30:00+00:00,66669.9,66986.7,66654.3,66970.8,520,2250,0
2026-03-02 07:45:00+00:00,66967.4,66975.7,66667.6,66721.4,582,2250,0
2026-03-02 08:00:00+00:00,66724.5,66729.9,66507.5,66600.3,628,2250,0
2026-03-02 08:15:00+00:00,66600.3,66633.2,66051.3,66265.8,980,2250,0
2026-03-02 08:30:00+00:00,66269.5,66303.4,66175.5,66255.7,594,2250,0
2026-03-02 08:45:00+00:00,66259.2,66260.2,66046.9,66199.2,675,2250,0
2026-03-02 09:00:00+00:00,66196.4,66204.8,65617.9,65687.1,1168,2250,0
2026-03-02 09:15:00+00:00,65688.0,65850.5,65538.8,65788.7,967,2250,0
2026-03-02 09:30:00+00:00,65788.1,65979.3,65773.3,65963.5,594,2250,0
2026-03-02 09:45:00+00:00,65962.3,66017.3,65889.1,65999.8,513,2250,0
2026-03-02 10:00:00+00:00,66004.5,66052.0,65654.0,66052.0,1128,2250,0
2026-03-02 10:15:00+00:00,66053.2,66104.5,65647.2,65730.4,1028,2250,0
2026-03-02 10:30:00+00:00,65730.1,66015.7,65719.4,65969.9,856,2250,0
2026-03-02 10:45:00+00:00,65974.3,66295.5,65967.2,66274.4,781,2250,0
2026-03-02 11:00:00+00:00,66266.45,66493.4,66198.8,66388.7,891,2250,0
2026-03-02 11:15:00+00:00,66407.8,66721.1,66378.1,66395.5,960,2250,0
2026-03-02 11:30:00+00:00,66396.4,66529.7,66316.7,66377.2,699,2250,0
2026-03-02 11:45:00+00:00,66373.8,66373.8,66161.8,66161.8,655,2250,0
2026-03-02 12:00:00+00:00,66160.4,66351.8,66071.8,66134.6,814,2250,0
2026-03-02 12:15:00+00:00,66134.05,66258.3,66131.4,66248.6,494,2250,0
2026-03-02 12:30:00+00:00,66247.0,66380.7,66147.7,66275.9,526,2250,0
2026-03-02 12:45:00+00:00,66277.1,66318.3,66129.1,66311.4,518,2250,0
2026-03-02 13:00:00+00:00,66307.2,66307.2,66048.8,66083.0,639,2250,0
2026-03-02 13:15:00+00:00,66086.4,66234.0,66022.9,66066.1,664,2250,0
2026-03-02 13:30:00+00:00,66066.0,66350.2,65998.4,66287.3,652,2250,0
2026-03-02 13:45:00+00:00,66290.4,66460.9,66238.8,66355.6,690,2250,0
2026-03-02 14:00:00+00:00,66354.5,66386.3,66242.0,66332.6,572,2250,0
2026-03-02 14:15:00+00:00,66330.8,66330.8,66073.7,66125.9,570,2250,0
2026-03-02 14:30:00+00:00,66120.65,66146.7,65957.3,65979.5,687,2250,0
2026-03-02 14:45:00+00:00,65976.4,66040.6,65903.0,65951.9,493,2250,0
2026-03-02 15:00:00+00:00,65950.9,65999.0,65775.8,65851.7,1024,2250,0
2026-03-02 15:15:00+00:00,65848.4,66130.5,65746.8,65807.7,940,2250,0
2026-03-02 15:30:00+00:00,65809.55,65928.6,65519.9,65578.1,1073,2250,0
2026-03-02 15:45:00+00:00,65582.1,65634.9,65348.8,65437.7,1181,2250,0
2026-03-02 16:00:00+00:00,65437.2,65609.2,65262.4,65542.6,1008,2250,0
2026-03-02 16:15:00+00:00,65540.85,65658.0,65366.9,65573.8,1001,2250,0
2026-03-02 16:30:00+00:00,65578.4,66660.3,65566.4,66615.2,3679,2250,0
2026-03-02 16:45:00+00:00,66609.7,67210.5,66487.0,67166.2,3146,2250,0
2026-03-02 17:00:00+00:00,67165.9,68449.1,66976.3,68420.0,3067,2250,0
2026-03-02 17:15:00+00:00,68423.3,68798.4,68268.0,68556.7,3211,2250,0
2026-03-02 17:30:00+00:00,68551.0,69516.2,68425.4,69497.7,2904,2250,0
2026-03-02 17:45:00+00:00,69494.4,69593.1,68772.8,69112.4,2399,2250,0
2026-03-02 18:00:00+00:00,69119.1,69762.7,68914.6,69647.3,2641,2250,0
2026-03-02 18:15:00+00:00,69653.1,69738.7,69274.8,69372.0,2045,2250,0
2026-03-02 18:30:00+00:00,69365.1,69868.7,69057.7,69849.0,2128,2250,0
2026-03-02 18:45:00+00:00,69843.2,70089.3,69387.1,69423.0,1911,2250,0
2026-03-02 19:00:00+00:00,69417.7,69565.9,69241.0,69399.1,1499,2250,0
2026-03-02 19:15:00+00:00,69399.95,69532.9,69160.3,69389.6,1310,2250,0
2026-03-02 19:30:00+00:00,69388.8,69430.5,68797.1,68832.1,1317,2250,0
2026-03-02 19:45:00+00:00,68832.95,69188.7,68778.9,69188.7,1224,2250,0
2026-03-02 20:00:00+00:00,69188.4,69188.4,68725.4,69177.9,1181,2250,0
2026-03-02 20:15:00+00:00,69176.45,69189.7,68943.3,69081.4,899,2250,0
2026-03-02 20:30:00+00:00,69091.95,69262.7,68920.8,69117.9,1067,2250,0
2026-03-02 20:45:00+00:00,69113.1,69169.4,68815.0,68871.3,1026,2250,0
2026-03-02 21:00:00+00:00,68871.6,68930.8,68558.5,68738.5,1089,2250,0
