time,open,high,low,close,tick_volume,spread,real_volume
2026-03-02 02:00:00+00:00,5387.0,5388.24,5340.99,5347.51,17242,20,0
2026-03-02 03:00:00+00:00,5347.48,5347.48,5303.19,5324.99,25149,18,0
2026-03-02 04:00:00+00:00,5324.93,5351.84,5317.04,5346.36,19995,20,0
2026-03-02 05:00:00+00:00,5346.66,5366.66,5344.52,5366.35,14522,18,0
2026-03-02 06:00:00+00:00,5366.29,5367.1,5345.29,5355.91,11057,18,0
2026-03-02 07:00:00+00:00,5355.92,5366.4,5340.72,5366.17,13880,20,0
2026-03-02 08:00:00+00:00,5366.14,5389.87,5363.68,5387.69,16430,18,0
2026-03-02 09:00:00+00:00,5387.74,5419.21,5385.0,5408.19,16707,18,0
2026-03-02 10:00:00+00:00,5408.2,5416.68,5391.33,5394.01,17867,18,0
2026-03-02 11:00:00+00:00,5394.05,5402.66,5386.08,5392.01,14271,18,0
2026-03-02 12:00:00+00:00,5392.11,5400.89,5379.08,5389.21,13525,20,0
2026-03-02 13:00:00+00:00,5389.31,5399.98,5375.2,5385.25,12669,22,0
2026-03-02 14:00:00+00:00,5385.49,5398.72,5378.86,5397.08,14147,22,0
2026-03-02 15:00:00+00:00,5397.07,5416.39,5381.9,5393.88,24725,22,0
2026-03-02 16:00:00+00:00,5393.89,5395.13,5306.56,5333.64,30349,22,0
2026-03-02 17:00:00+00:00,5333.57,5348.83,5308.29,5315.88,29658,22,0
2026-03-02 18:00:00+00:00,5315.24,5315.24,5260.39,5290.16,28797,22,0
2026-03-02 19:00:00+00:00,5290.07,5320.5,5286.92,5306.66,22499,22,0
2026-03-02 20:00:00+00:00,5306.73,5316.76,5289.6,5315.47,17650,22,0
2026-03-02 21:00:00+00:00,5315.69,5334.07,5313.93,5330.45,14380,22,0
2026-03-02 22:00:00+00:00,5330.48,5346.41,5328.33,5332.31,21160,22,0
2026-03-02 23:00:00+00:00,5333.18,5340.2,5321.61,5321.89,7987,22,0
