time,open,high,low,close,tick_volume,spread,real_volume
1779871500,75614.8,75718.0,75604.2,75679.8,240,2250,0
1779872400,75681.1,75780.6,75672.4,75717.0,266,2250,0
1779873300,75714.7,75725.5,75664.5,75722.1,207,2250,0
1779874200,75722.1,75805.1,75697.4,75805.1,224,2250,0
1779875100,75803.8,75876.4,75791.0,75815.6,172,2250,0
1779876000,75815.6,75866.2,75747.8,75772.9,239,2250,0
1779876900,75771.25,75848.0,75741.0,75848.0,186,2250,0
1779877800,75849.9,75952.5,75825.3,75859.3,191,2250,0
1779878700,75862.8,75956.1,75862.8,75950.5,187,2250,0
1779879600,75944.2,75992.5,75877.4,75901.5,207,2250,0
1779880500,75903.5,76053.1,75865.9,76026.9,259,2250,0
1779881400,76026.9,76026.9,75936.3,75951.8,186,2250,0
1779882300,75951.8,75967.2,75816.8,75852.8,199,2250,0
1779883200,75858.15,75859.1,75718.5,75740.6,251,2250,0
1779884100,75740.6,75832.4,75688.3,75798.5,218,2250,0
1779885000,75799.0,75960.8,75786.9,75912.7,218,2250,0
1779885900,75912.7,75925.5,75847.6,75892.3,157,2250,0
1779886800,75894.6,75937.4,75862.8,75937.4,131,2250,0
1779887700,75935.9,76020.1,75923.6,75975.6,180,2250,0
1779888600,75975.6,75995.1,75856.1,75890.7,179,2250,0
1779889500,75890.7,75923.4,75865.7,75882.2,196,2250,0
1779890400,75879.4,75983.1,75860.8,75939.4,193,2250,0
1779891300,75939.4,76009.8,75899.1,75899.1,187,2250,0
1779892200,75897.0,75897.0,75776.3,75815.5,325,2250,0
1779893100,75815.5,75815.5,75738.8,75754.0,156,2250,0
1779894000,75758.1,75760.5,75594.2,75610.5,330,2250,0
1779894900,75610.5,76152.9,75556.8,75925.1,1105,2250,0
1779895800,75926.9,75978.7,75807.5,75911.5,486,2250,0
1779896700,75911.5,75911.5,75671.6,75671.6,390,2250,0
1779897600,75671.6,75750.2,75378.9,75426.4,692,2250,0
1779898500,75424.0,75469.2,75177.5,75181.6,694,2250,0
1779899400,75180.1,75306.1,74850.6,74909.9,1852,2250,0
1779900300,74913.7,75088.7,74847.2,75062.9,1027,2250,0
1779901200,75065.6,75258.6,74948.9,74995.0,968,2250,0
1779902100,74996.3,75164.1,74754.2,74869.4,976,2250,0
1779903000,74867.6,75132.0,74791.6,75056.8,971,2250,0
1779903900,75056.8,75149.7,74986.5,75023.0,515,2250,0
1779904800,75019.4,75142.6,74965.4,75113.85,560,2250,0
1779905700,75109.7,75391.3,75085.6,75344.6,667,2250,0
1779906600,75346.7,75492.7,75145.5,75192.3,690,2250,0
1779907500,75196.6,75412.9,75188.8,75314.0,578,2250,0
1779908400,75317.4,75402.2,75191.9,75279.9,536,2250,0
1779909300,75279.9,75293.6,75027.0,75081.2,596,2250,0
1779910200,75078.85,75149.0,74975.8,75133.4,426,2250,0
1779911100,75133.4,75313.2,75102.3,75292.5,361,2250,0
1779912000,75298.3,75333.5,74941.0,74960.5,578,2250,0
1779912900,74960.4,75069.4,74883.3,74986.1,641,2250,0
1779913800,74986.1,75023.7,74837.3,74888.1,523,2250,0
1779914700,74888.1,74962.4,74676.0,74850.5,598,2250,0
1779915600,74846.7,74929.6,74654.15,74721.3,757,2250,0
1779916500,74724.4,74913.5,74689.5,74896.2,529,2250,0
1779917400,74896.1,74991.0,74871.8,74969.4,398,2250,0
1779918300,74969.4,75021.9,74936.9,75015.9,292,2250,0
1779919200,75015.9,75052.5,74956.7,75032.7,354,2250,0
1779920100,75031.0,75076.2,74961.9,75024.3,260,2250,0
1779921000,75024.3,75092.3,74956.4,75000.7,329,2250,0
1779921900,75000.7,75064.6,74936.1,75055.2,293,2250,0
1779922800,75056.6,75300.7,75039.1,75294.3,397,2250,0
1779923700,75298.2,75405.8,75256.6,75263.3,311,2250,0
1779924600,75261.9,75279.3,75197.1,75239.5,185,2250,0
1779925500,75242.4,75278.7,75221.3,75259.7,138,2250,0
1779926400,75259.7,75259.7,75131.3,75153.4,196,2250,0
1779927300,75153.4,75194.0,75084.2,75084.2,128,2250,0
1779928200,75084.2,75091.1,74418.9,74618.7,826,2250,0
1779929100,74613.6,74613.6,74333.9,74466.3,1590,2250,0
1779930000,74487.5,74769.9,74307.0,74391.4,1120,2250,0
1779930900,74390.65,74639.4,74258.5,74588.8,686,2250,0
1779931800,74586.4,74657.6,74472.7,74616.3,464,2250,0
1779932700,74614.5,74645.2,74403.5,74411.8,359,2250,0
1779933600,74407.9,74466.0,74350.0,74439.0,392,2250,0
1779934500,74440.25,74563.1,74227.5,74285.9,542,2250,0
1779935400,74284.7,74387.5,74250.9,74365.3,395,2250,0
1779936300,74365.3,74477.7,74292.3,74432.8,293,2250,0
1779937200,74432.8,74569.7,74411.7,74423.1,501,2250,0
1779938100,74423.1,74560.4,74350.7,74464.8,409,2250,0
1779939000,74465.35,74561.7,74457.8,74559.0,327,2250,0
1779939900,74558.35,74565.0,74432.6,74551.9,320,2250,0
1779940800,74556.75,74573.1,74434.1,74465.3,351,2250,0
1779941700,74465.3,74529.8,74142.7,74271.2,910,2250,0
1779942600,74269.7,74395.4,74151.6,74250.9,673,2250,0
1779943500,74258.2,74367.7,74236.2,74325.1,454,2250,0
1779944400,74326.3,74387.7,74222.7,74341.6,413,2250,0
1779945300,74345.1,74366.3,74161.8,74198.5,393,2250,0
1779946200,74198.5,74282.9,74098.8,74248.1,505,2250,0
1779947100,74248.1,74349.4,74221.2,74269.8,318,2250,0
1779948000,74271.75,74365.2,74111.0,74194.7,559,2250,0
1779948900,74194.7,74225.4,73466.5,73735.7,1415,2250,0
1779949800,73731.5,73778.1,73352.2,73419.0,1162,2250,0
1779950700,73411.7,73557.9,73062.8,73248.3,1026,2250,0
1779951600,73248.3,73249.8,72718.74,73071.1,1408,2250,0
1779952500,73071.1,73114.3,72805.8,72993.0,869,2250,0
1779953400,72988.4,73196.0,72937.2,73172.6,471,2250,0
1779954300,73168.0,73182.7,73071.85,73170.2,276,2250,0
1779955200,73166.6,73166.6,72981.3,73013.1,361,2250,0
1779956100,73022.05,73030.5,72910.5,72940.1,331,2250,0
1779957000,72945.2,73063.6,72915.4,73022.0,456,2250,0
1779957900,73023.0,73058.0,72899.3,72981.7,276,2250,0
1779958800,72978.7,73023.7,72944.4,72986.9,275,2250,0
1779959700,72986.9,73024.25,72864.95,72927.0,295,2250,0
1779960600,72926.0,72942.6,72751.8,72901.5,352,2250,0
1779961500,72901.5,73197.5,72901.5,73186.8,381,2250,0
1779962400,73189.5,73224.8,73143.4,73203.3,277,2250,0
1779963300,73203.4,73320.2,73203.4,73250.0,240,2250,0
1779964200,73252.9,73501.6,73252.9,73490.8,422,2250,0
1779965100,73487.8,73503.3,73381.3,73487.5,351,2250,0
1779966000,73488.5,73503.3,73333.0,73442.1,291,2250,0
1779966900,73441.4,73441.4,73221.0,73263.6,271,2250,0
1779967800,73263.6,73297.7,73197.7,73281.4,282,2250,0
1779968700,73281.4,73368.1,73279.3,73318.0,223,2250,0
1779969600,73313.1,73395.0,73250.1,73298.6,277,2250,0
1779970500,73298.6,73405.3,73288.7,73392.3,213,2250,0
1779971400,73392.3,73487.6,73355.1,73485.7,230,2250,0
1779972300,73482.9,73558.1,73482.5,73535.2,214,2250,0
1779973200,73534.1,73615.0,73488.8,73565.4,215,2250,0
1779974100,73565.4,73573.4,73338.8,73419.9,263,2250,0
1779975000,73419.9,73502.6,73396.4,73500.2,161,2250,0
1779975900,73500.2,73586.8,73361.2,73391.2,305,2250,0
1779976800,73391.2,73453.8,73330.3,73426.8,306,2250,0
1779977700,73428.1,73452.2,73324.0,73350.0,193,2250,0
1779978600,73350.0,73467.8,73303.5,73467.8,183,2250,0
1779979500,73470.1,73529.7,73417.8,73494.8,198,2250,0
1779980400,73494.8,73507.8,73389.8,73392.5,264,2250,0
1779981300,73392.5,73407.1,73240.5,73370.6,281,2250,0
1779982200,73374.2,73534.4,73340.9,73473.5,471,2250,0
1779983100,73469.75,73574.9,73469.5,73514.5,304,2250,0
1779984000,73513.35,73571.2,73323.7,73329.8,336,2250,0
1779984900,73329.8,73329.8,72983.0,73157.6,609,2250,0
1779985800,73155.8,73162.3,72757.3,72775.9,1193,2250,0
1779986700,72779.2,73085.5,72779.2,73014.0,819,2250,0
1779987600,73014.6,73330.5,72578.25,73318.7,1755,2250,0
1779988500,73317.4,73580.1,72879.2,72963.6,1702,2250,0
1779989400,72961.3,73047.1,72788.8,72853.7,1070,2250,0
1779990300,72855.2,73043.0,72686.4,73021.9,948,2250,0
1779991200,73022.5,73177.7,72847.2,72855.3,880,2250,0
1779992100,72856.6,72969.9,72683.7,72954.4,754,2250,0
1779993000,72956.6,73006.9,72821.8,73006.9,606,2250,0
1779993900,73004.1,73057.5,72876.7,72920.5,476,2250,0
1779994800,72912.3,73152.6,72724.8,73097.3,763,2250,0
1779995700,73099.5,73304.3,73042.9,73145.1,623,2250,0
1779996600,73147.3,73351.3,73144.1,73351.3,517,2250,0
1779997500,73357.5,73438.5,73270.2,73438.5,566,2250,0
1779998400,73442.1,73501.2,73311.3,73478.9,529,2250,0
1779999300,73482.5,73485.7,73304.3,73354.5,473,2250,0
1780000200,73354.7,73534.0,73332.7,73462.5,358,2250,0
1780001100,73462.5,73729.3,73462.5,73542.9,453,2250,0
1780002000,73539.5,73739.1,73511.5,73631.7,460,2250,0
