time,open,high,low,close,tick_volume,spread,real_volume
2026-03-02 04:00:00+00:00,1.17909,1.17924,1.17801,1.17878,2378,19,0
2026-03-02 05:00:00+00:00,1.17879,1.17949,1.17872,1.17877,1663,19,0
2026-03-02 06:00:00+00:00,1.17878,1.17893,1.17808,1.17854,1246,19,0
2026-03-02 07:00:00+00:00,1.17853,1.17853,1.17651,1.17652,1807,19,0
2026-03-02 08:00:00+00:00,1.17652,1.17655,1.17293,1.17313,4287,19,0
2026-03-02 09:00:00+00:00,1.17313,1.17334,1.17024,1.17153,5606,19,0
2026-03-02 10:00:00+00:00,1.17153,1.17227,1.16971,1.17214,5295,19,0
2026-03-02 11:00:00+00:00,1.1721300000000001,1.17428,1.17203,1.17321,4060,19,0
2026-03-02 12:00:00+00:00,1.1732,1.17463,1.17319,1.17377,3192,19,0
2026-03-02 13:00:00+00:00,1.17378,1.17402,1.17253,1.17324,2882,19,0
2026-03-02 14:00:00+00:00,1.17322,1.17329,1.17011,1.17027,4298,19,0
2026-03-02 15:00:00+00:00,1.17028,1.17174,1.16946,1.16975,5652,19,0
2026-03-02 16:00:00+00:00,1.16975,1.17229,1.1694,1.17158,6991,19,0
2026-03-02 17:00:00+00:00,1.17144,1.1715200000000001,1.16788,1.16791,7592,19,0
2026-03-02 18:00:00+00:00,1.1679,1.16933,1.16708,1.16886,5412,19,0
2026-03-02 19:00:00+00:00,1.16885,1.17069,1.1685699999999999,1.17062,3553,19,0
2026-03-02 20:00:00+00:00,1.17061,1.17064,1.16859,1.1693500000000001,2300,19,0
2026-03-02 21:00:00+00:00,1.16933,1.1712500000000001,1.16931,1.17102,2591,19,0
2026-03-02 22:00:00+00:00,1.17104,1.17121,1.16775,1.16891,5664,19,0
2026-03-02 23:00:00+00:00,1.16892,1.16942,1.16825,1.16848,1088,19,0
2026-03-03 00:00:00+00:00,1.16831,1.16902,1.1681,1.16848,317,36,0
2026-03-03 01:00:00+00:00,1.1685,1.16971,1.1685,1.16936,874,19,0
2026-03-03 02:00:00+00:00,1.16936,1.16947,1.16854,1.16943,1610,19,0
2026-03-03 03:00:00+00:00,1.16944,1.17058,1.16914,1.16959,3118,19,0
