time,open,high,low,close,tick_volume,spread,real_volume
2026-05-25 00:00:00+00:00,1.16367,1.16367,1.1628,1.1629800000000001,473,35,0
2026-05-25 01:00:00+00:00,1.1629800000000001,1.16438,1.16253,1.1642000000000001,1590,19,0
2026-05-25 02:00:00+00:00,1.16422,1.16452,1.16403,1.16408,1065,19,0
2026-05-25 03:00:00+00:00,1.16406,1.1648,1.16344,1.16357,1914,19,0
2026-05-25 04:00:00+00:00,1.16356,1.16459,1.16345,1.16381,2320,19,0
2026-05-25 05:00:00+00:00,1.16381,1.16416,1.16356,1.16367,1124,19,0
2026-05-25 06:00:00+00:00,1.16366,1.16387,1.16351,1.1636199999999999,1337,19,0
2026-05-25 07:00:00+00:00,1.1636199999999999,1.16427,1.16346,1.1641,915,19,0
2026-05-25 08:00:00+00:00,1.1641,1.16442,1.16371,1.16382,1065,19,0
2026-05-25 09:00:00+00:00,1.1638,1.16437,1.16365,1.164,1477,19,0
2026-05-25 10:00:00+00:00,1.16404,1.1641,1.16285,1.16365,2501,19,0
2026-05-25 11:00:00+00:00,1.16366,1.16433,1.16319,1.16427,1508,19,0
2026-05-25 12:00:00+00:00,1.16426,1.16442,1.16393,1.16404,1050,19,0
2026-05-25 13:00:00+00:00,1.16404,1.16433,1.16403,1.16418,711,19,0
2026-05-25 14:00:00+00:00,1.16419,1.16496,1.16393,1.16429,1211,19,0
2026-05-25 15:00:00+00:00,1.1643,1.1651799999999999,1.16415,1.16473,2072,19,0
2026-05-25 16:00:00+00:00,1.16473,1.16487,1.16378,1.16378,1682,19,0
2026-05-25 17:00:00+00:00,1.16378,1.16454,1.16373,1.16411,1260,19,0
2026-05-25 18:00:00+00:00,1.1641,1.16474,1.1638600000000001,1.16411,1537,19,0
2026-05-25 19:00:00+00:00,1.16413,1.16417,1.16356,1.16401,1177,19,0
2026-05-25 20:00:00+00:00,1.16402,1.16431,1.16392,1.16422,338,19,0
2026-05-25 21:00:00+00:00,1.1642299999999999,1.16429,1.16406,1.16424,271,19,0
2026-05-25 22:00:00+00:00,1.16426,1.16427,1.16408,1.16411,210,19,0
