time,open,high,low,close,tick_volume,spread,real_volume
2026-03-02 16:00:00+00:00,65437.2,70089.3,65262.4,69188.7,34490,2250,0
2026-03-02 20:00:00+00:00,69188.4,69521.0,68557.2,69396.0,15208,2250,0
2026-03-03 00:00:00+00:00,69393.25,69483.0,68626.95,68741.8,11683,2250,0
2026-03-03 04:00:00+00:00,68743.7,68760.9,67833.8,67937.2,10984,2250,0
2026-03-03 08:00:00+00:00,67936.0,68305.5,66336.0,66637.1,14098,2250,0
2026-03-03 12:00:00+00:00,66636.6,67958.35,66427.8,66915.4,16462,2250,0
2026-03-03 16:00:00+00:00,66917.5,68994.0,66139.7,68302.4,36934,2250,0
2026-03-03 20:00:00+00:00,68298.7,68907.2,67807.8,68006.3,18086,2250,0
2026-03-04 00:00:00+00:00,68007.3,68893.7,67848.8,68403.4,12592,2250,0
2026-03-04 04:00:00+00:00,68402.1,68447.0,67388.8,68190.1,15776,2250,0
2026-03-04 08:00:00+00:00,68189.1,71893.5,68024.7,71510.4,21026,2250,0
2026-03-04 12:00:00+00:00,71513.1,71873.4,70574.3,71471.3,16148,2250,0
2026-03-04 16:00:00+00:00,71468.3,73732.0,71287.1,73200.1,33550,2250,0
2026-03-04 20:00:00+00:00,73200.1,74038.7,72853.05,73289.2,15160,2250,0
2026-03-05 00:00:00+00:00,73290.3,73507.1,72302.2,72522.3,13342,2250,0
2026-03-05 04:00:00+00:00,72520.8,73075.4,72234.1,72392.0,10796,2250,0
2026-03-05 08:00:00+00:00,72393.0,72873.0,71752.8,72585.9,14041,2250,0
2026-03-05 12:00:00+00:00,72586.6,73553.6,72178.0,72455.0,14679,2250,0
2026-03-05 16:00:00+00:00,72458.2,72814.3,70635.8,70692.2,27611,2250,0
2026-03-05 20:00:00+00:00,70687.9,71551.1,70645.0,71120.9,13999,2250,0
2026-03-06 00:00:00+00:00,71123.6,71347.8,70372.8,71238.6,8573,2250,0
2026-03-06 04:00:00+00:00,71242.9,71409.9,70126.3,70423.2,10345,2250,0
2026-03-06 08:00:00+00:00,70420.2,71170.2,70252.1,70553.8,10058,2250,0
2026-03-06 12:00:00+00:00,70553.4,70791.4,69202.55,69213.0,12991,2250,0
2026-03-06 16:00:00+00:00,69212.6,69260.4,67733.6,67944.7,26609,2250,0
2026-03-06 20:00:00+00:00,67944.7,68465.9,67746.8,68274.6,12148,2250,0
2026-03-07 00:00:00+00:00,68274.7,68426.2,68082.4,68244.0,3938,2250,0
2026-03-07 04:00:00+00:00,68246.1,68532.8,67795.8,68005.3,4023,2250,0
2026-03-07 08:00:00+00:00,68004.8,68063.1,67433.1,67992.9,4494,2250,0
2026-03-07 12:00:00+00:00,67993.7,68225.7,67836.4,67916.3,3551,2250,0
2026-03-07 16:00:00+00:00,67909.6,68079.5,67600.4,67779.0,4961,2250,0
2026-03-07 20:00:00+00:00,67779.0,67779.0,66913.8,67439.3,6176,2250,0
2026-03-08 00:00:00+00:00,67440.8,67476.8,67078.0,67290.8,3960,2250,0
2026-03-08 04:00:00+00:00,67279.15,67418.0,66537.6,67137.4,6043,2250,0
2026-03-08 08:00:00+00:00,67137.4,67887.2,67029.6,67681.3,4992,2250,0
2026-03-08 12:00:00+00:00,67686.9,68187.7,66811.8,67223.1,9380,2250,0
2026-03-08 16:00:00+00:00,67223.1,67415.9,66780.8,67040.0,6960,2250,0
2026-03-08 20:00:00+00:00,67040.4,67498.8,66695.0,67001.3,6580,2250,0
2026-03-09 00:00:00+00:00,66995.3,66995.3,65604.2,66178.1,19587,2250,0
2026-03-09 04:00:00+00:00,66181.6,68048.5,65945.8,67897.3,15187,2250,0
2026-03-09 08:00:00+00:00,67899.55,68441.9,66867.4,67966.5,13471,2250,0
2026-03-09 12:00:00+00:00,67968.4,69295.0,67321.4,68965.2,15394,2250,0
2026-03-09 16:00:00+00:00,68959.5,69468.7,68266.7,68587.9,18636,2250,0
2026-03-09 20:00:00+00:00,68570.9,69515.0,68224.5,68902.8,12485,2250,0
2026-03-10 00:00:00+00:00,68889.15,69374.9,68363.8,69248.8,9251,2250,0
2026-03-10 04:00:00+00:00,69245.3,70579.85,69090.8,69964.1,12769,2250,0
2026-03-10 08:00:00+00:00,69965.0,71293.7,69744.3,71056.0,11657,2250,0
2026-03-10 12:00:00+00:00,71054.7,71077.2,69701.6,69903.9,12012,2250,0
2026-03-10 16:00:00+00:00,69907.0,71773.0,69267.85,70856.6,24120,2250,0
2026-03-10 20:00:00+00:00,70855.0,70901.1,69512.8,69737.2,14995,2250,0
2026-03-11 00:00:00+00:00,69735.6,70164.0,69433.7,70055.9,8402,2250,0
2026-03-11 04:00:00+00:00,70057.2,70258.8,69403.1,69495.1,7285,2250,0
2026-03-11 08:00:00+00:00,69494.6,70016.5,69380.5,69452.8,7252,2250,0
2026-03-11 12:00:00+00:00,69458.1,71077.5,68963.1,70165.6,14708,2250,0
2026-03-11 16:00:00+00:00,70164.1,71317.5,69688.8,70774.5,23883,2250,0
2026-03-11 20:00:00+00:00,70766.2,70888.0,70368.7,70729.9,7875,2250,0
2026-03-12 00:00:00+00:00,70733.55,70934.2,69744.1,69835.3,8508,2250,0
2026-03-12 04:00:00+00:00,69828.3,69876.3,69197.75,69455.3,7242,2250,0
2026-03-12 08:00:00+00:00,69455.3,70385.4,69340.9,69944.3,6318,2250,0
2026-03-12 12:00:00+00:00,69946.5,70789.6,69672.8,69961.5,11694,2250,0
2026-03-12 16:00:00+00:00,69964.5,70653.1,69332.1,70200.0,22912,2250,0
2026-03-12 20:00:00+00:00,70204.7,70541.3,69753.5,70270.1,9092,2250,0
2026-03-13 00:00:00+00:00,70262.6,72006.8,70003.3,71660.2,12909,2250,0
2026-03-13 04:00:00+00:00,71664.7,71688.7,70949.4,71540.4,7253,2250,0
2026-03-13 08:00:00+00:00,71540.4,72149.8,71171.8,71995.5,8889,2250,0
2026-03-13 12:00:00+00:00,72002.6,73582.8,71988.1,73368.5,13955,2250,0
2026-03-13 16:00:00+00:00,73372.3,73886.8,70890.9,71022.9,23237,2250,0
2026-03-13 20:00:00+00:00,71025.9,71472.2,70830.8,71085.2,8527,2250,0
2026-03-14 00:00:00+00:00,71083.6,71177.0,70474.1,70817.6,5928,2250,0
2026-03-14 04:00:00+00:00,70815.3,71288.7,70725.4,71010.3,3959,2250,0
2026-03-14 08:00:00+00:00,71008.8,71008.8,70305.1,70500.3,3883,2250,0
2026-03-14 12:00:00+00:00,70496.3,70910.1,70376.5,70842.0,2949,2250,0
2026-03-14 16:00:00+00:00,70849.1,70929.0,70473.8,70605.0,2907,2250,0
2026-03-14 20:00:00+00:00,70602.4,70845.5,70543.8,70787.9,1892,2250,0
2026-03-15 00:00:00+00:00,70784.2,71239.4,70680.8,70984.1,3817,2250,0
2026-03-15 04:00:00+00:00,70989.3,71793.0,70989.3,71481.3,5426,2250,0
2026-03-15 08:00:00+00:00,71481.3,71926.5,71369.2,71780.0,3655,2250,0
2026-03-15 12:00:00+00:00,71780.0,71906.4,71249.3,71592.3,4207,2250,0
2026-03-15 16:00:00+00:00,71590.4,71980.8,71285.95,71810.3,4014,2250,0
2026-03-15 20:00:00+00:00,71815.8,72208.7,71303.3,72096.2,5395,2250,0
2026-03-16 00:00:00+00:00,72090.3,73186.5,71703.7,72745.4,14288,2250,0
2026-03-16 04:00:00+00:00,72745.4,74446.4,72357.2,74192.4,11668,2250,0
2026-03-16 08:00:00+00:00,74185.2,74190.7,72879.0,73249.5,7984,2250,0
2026-03-16 12:00:00+00:00,73249.5,74505.1,73194.4,74100.7,10287,2250,0
2026-03-16 16:00:00+00:00,74102.55,74444.5,72982.3,73932.8,16926,2250,0
2026-03-16 20:00:00+00:00,73931.7,74791.6,73780.8,74386.8,10464,2250,0
2026-03-17 00:00:00+00:00,74385.2,76012.8,74236.9,75612.3,13593,2250,0
2026-03-17 04:00:00+00:00,75617.5,75665.2,73776.7,74033.4,10181,2250,0
2026-03-17 08:00:00+00:00,74037.8,74447.7,73830.8,73924.7,7665,2250,0
2026-03-17 12:00:00+00:00,73920.7,74202.5,73371.2,73603.1,9817,2250,0
2026-03-17 16:00:00+00:00,73609.7,74875.1,73413.8,74515.0,14592,2250,0
2026-03-17 20:00:00+00:00,74515.0,74788.7,74358.2,74678.4,6540,2250,0
2026-03-18 00:00:00+00:00,74675.5,74768.6,73518.7,74057.4,7635,2250,0
2026-03-18 04:00:00+00:00,74058.7,74659.4,73821.9,73940.3,5134,2250,0
2026-03-18 08:00:00+00:00,73940.3,74269.2,73679.6,74165.4,4654,2250,0
2026-03-18 12:00:00+00:00,74165.4,74244.7,71961.5,72111.2,14824,2250,0
2026-03-18 16:00:00+00:00,72115.0,72205.2,70843.55,71578.2,15558,2250,0
2026-03-18 20:00:00+00:00,71582.3,71988.0,70484.4,71245.6,12618,2250,0
2026-03-19 00:00:00+00:00,71247.1,71355.2,70928.8,71106.0,6633,2250,0
2026-03-19 04:00:00+00:00,71104.6,71600.2,70644.7,70819.1,7565,2250,0
2026-03-19 08:00:00+00:00,70821.5,70945.0,69468.3,70498.5,11843,2250,0
2026-03-19 12:00:00+00:00,70496.5,70526.4,69065.2,69893.2,13281,2250,0
2026-03-19 16:00:00+00:00,69895.2,70151.1,68778.5,69843.5,18059,2250,0
2026-03-19 20:00:00+00:00,69841.9,70687.6,69570.3,70399.1,10154,2250,0
2026-03-20 00:00:00+00:00,70394.3,70581.3,69707.3,70401.1,7205,2250,0
2026-03-20 04:00:00+00:00,70402.65,70960.7,70075.3,70600.7,6462,2250,0
2026-03-20 08:00:00+00:00,70596.1,71355.2,70201.1,70569.2,9197,2250,0
2026-03-20 12:00:00+00:00,70567.9,70791.4,69784.3,69851.4,11139,2250,0
2026-03-20 16:00:00+00:00,69855.0,70259.1,69377.7,69990.8,17578,2250,0
2026-03-20 20:00:00+00:00,69994.2,70717.45,69515.5,70535.2,9938,2250,0
2026-03-21 00:00:00+00:00,70531.7,70915.0,70418.2,70460.1,4954,2250,0
2026-03-21 04:00:00+00:00,70460.1,70825.0,70431.0,70699.1,3101,2250,0
